Pipeline	Gene	DisorderID	TP	FN+FP	FP	FNwHet	FNwCNVHet	FNFPwHet	FNFPwCNVHet
test_AA10.5_filter1	SERAC1	105	0	0	0	0	0	0	0
test_AA10.5_filter1	SLC22A5	55	16	0	0	7	0	1	0
test_AA10.5_filter1	SLC25A13	58	0	0	0	0	0	0	0
test_AA10.5_filter1	SLC25A15	61	0	0	0	0	0	0	0
test_AA10.5_filter1	SLC25A20	56	1	0	0	0	0	0	0
test_AA10.5_filter1	SUCLA2	104	0	0	0	0	0	0	0
test_AA10.5_filter1	SUCLG1	104	0	0	0	0	0	0	0
test_AA10.5_filter1	TAT	80	0	0	0	0	0	0	0
test_AA10.5_filter1	TAZ	105,46	0	0	0	0	0	0	0
test_AA10.5_filter1	TCN2	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	999	999	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ABCD4	104	0	0	0	1	0	0	0
val_AA10.6.NonSyn.02_filter1	ACAD8	63	1	0	0	1	0	0	0
val_AA10.6.NonSyn.02_filter1	ACADM	67	14	0	0	3	0	0	0
val_AA10.6.NonSyn.02_filter1	ACADS	77	7	0	0	3	0	0	0
val_AA10.6.NonSyn.02_filter1	ACADSB	42	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ACADVL	83	2	0	0	1	0	0	0
val_AA10.6.NonSyn.02_filter1	ACAT1	51	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ACSF3	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	AHCY	62	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ALDH4A1	86,92,94	0	1	1	0	0	0	0
val_AA10.6.NonSyn.02_filter1	AMT	74	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ARG1	49	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ASL	50	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ASS1	57	2	0	0	3	0	0	0
val_AA10.6.NonSyn.02_filter1	AUH	105,45,48	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	BCKDHA	66	0	0	0	0	0	1	0
val_AA10.6.NonSyn.02_filter1	BCKDHB	66	0	0	0	1	0	0	0
val_AA10.6.NonSyn.02_filter1	BTD	73	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	CBS	60	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	CD320	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	CLPB	105	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	CPS1	201	2	1	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	CPT1A	53	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	CPT2	54	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	DBT	66	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	DLD	66	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	DNAJC19	105	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ETFA	72	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ETFB	72	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ETFDH	72	2	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	ETHE1	89	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	FAH	79	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	GCDH	59	1	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	GCH1	3	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	GLDC	74	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	GLSH	74	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	GNMT	62	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	HADH	93	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	HADHA	65,78	0	1	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	HADHB	65,78	0	0	0	1	0	0	0
val_AA10.6.NonSyn.02_filter1	HCFC1	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	HLCS	73	0	0	0	1	0	0	0
val_AA10.6.NonSyn.02_filter1	HMGCL	43	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	HPD	81	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	HSD17B10	88	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	IVD	64	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	LMBRD1	104,69	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	MAT1A	62	0	0	0	1	0	0	0
val_AA10.6.NonSyn.02_filter1	MCCC1	44	1	0	0	1	0	0	0
val_AA10.6.NonSyn.02_filter1	MCCC2	44	7	0	0	4	0	0	0
val_AA10.6.NonSyn.02_filter1	MCEE	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	MLYCD	87	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	MMAA	104,68	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	MMAB	104,68	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	MMACHC	104,69	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	MMADHC	104,109,69	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	MTHFR	109	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	MTR	109	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	MTRR	109	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	MUT	104,70,71	1	0	0	2	1	0	0
val_AA10.6.NonSyn.02_filter1	Nogene	82	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	None	0	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	OAT	84	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	OPA3	105,47	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	OTC	110	1	1	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	PAH	1,2,4	22	0	2	13	0	1	0
val_AA10.6.NonSyn.02_filter1	PCBD1	52	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	PCCA	76	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	PCCB	76	2	1	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	PP1MK		0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	PPM1K	66	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	PRODH	85,92,94	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	PTS	3	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	QDPR	52	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	SERAC1	105	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	SLC22A5	55	4	0	0	2	0	1	0
val_AA10.6.NonSyn.02_filter1	SLC25A13	58	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	SLC25A15	61	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	SLC25A20	56	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	SUCLA2	104	0	0	0	1	0	0	0
val_AA10.6.NonSyn.02_filter1	SUCLG1	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	TAT	80	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	TAZ	105,46	0	0	0	0	0	0	0
val_AA10.6.NonSyn.02_filter1	TCN2	104	0	1	0	0	0	0	0
AA10.5	999	999	0	0	0	0	0	0	0
AA10.5	ABCD4	104	0	0	0	0	0	0	0
AA10.5	ACAD8	63	1	0	0	7	0	0	0
AA10.5	ACADM	67	92	2	0	55	0	1	0
AA10.5	ACADS	77	20	0	0	26	0	1	0
AA10.5	ACADSB	42	5	1	0	1	0	0	0
AA10.5	ACADVL	83	23	0	1	16	0	0	0
AA10.5	ACAT1	51	0	0	0	3	0	0	0
AA10.5	ACSF3	104	0	0	0	0	0	0	0
AA10.5	AHCY	62	0	0	0	0	0	0	0
AA10.5	ALDH4A1	86,92,94	0	0	0	0	0	0	0
AA10.5	AMT	74	0	0	0	0	0	0	0
AA10.5	ARG1	49	2	0	0	1	0	0	0
AA10.5	ASL	50	6	0	0	3	0	0	0
AA10.5	ASS1	57	12	1	0	8	0	0	0
AA10.5	AUH	105,45,48	2	0	0	0	0	0	0
AA10.5	BCKDHA	66	6	0	0	0	0	0	0
AA10.5	BCKDHB	66	1	0	0	4	0	0	0
AA10.5	BTD	73	0	0	0	0	0	0	0
AA10.5	CBS	60	0	0	0	0	0	0	0
AA10.5	CD320	104	2	0	0	0	0	0	0
AA10.5	CLPB	105	0	0	0	0	0	0	0
AA10.5	CPS1	201	0	0	0	0	0	0	0
AA10.5	CPT1A	53	1	0	0	0	0	0	0
AA10.5	CPT2	54	2	5	0	2	0	0	0
AA10.5	DBT	66	4	0	0	2	0	0	0
AA10.5	DLD	66	0	0	0	1	0	0	0
AA10.5	DNAJC19	105	0	0	0	0	0	0	0
AA10.5	ETFA	72	1	0	0	0	0	0	0
AA10.5	ETFB	72	0	0	0	0	0	0	0
AA10.5	ETFDH	72	3	0	0	1	0	0	0
AA10.5	ETHE1	89	1	0	0	1	0	0	0
AA10.5	FAH	79	6	0	0	0	0	0	0
AA10.5	GCDH	59	20	0	0	7	0	0	0
AA10.5	GCH1	3	0	0	0	0	0	0	0
AA10.5	GLDC	74	0	0	0	0	0	0	0
AA10.5	GLSH	74	0	0	0	0	0	0	0
AA10.5	GNMT	62	0	0	0	0	0	0	0
AA10.5	HADH	93	0	0	0	0	0	0	0
AA10.5	HADHA	65,78	5	0	0	3	0	0	0
AA10.5	HADHB	65,78	1	0	0	2	0	0	0
AA10.5	HCFC1	104	0	0	0	0	0	0	0
AA10.5	HLCS	73	1	0	0	0	0	0	0
AA10.5	HMGCL	43	1	0	0	0	0	0	0
AA10.5	HPD	81	0	0	0	0	0	0	0
AA10.5	HSD17B10	88	0	0	0	0	0	0	0
AA10.5	IVD	64	16	1	0	8	0	1	0
AA10.5	LMBRD1	104,69	0	0	0	0	0	0	0
AA10.5	MAT1A	62	5	0	0	2	0	0	0
AA10.5	MCCC1	44	2	0	0	4	0	0	0
AA10.5	MCCC2	44	6	0	0	13	0	0	0
AA10.5	MCEE	104	0	0	0	0	0	0	0
AA10.5	MLYCD	87	1	0	0	0	0	0	0
AA10.5	MMAA	104,68	0	0	0	0	0	0	0
AA10.5	MMAB	104,68	0	0	0	1	0	0	0
AA10.5	MMACHC	104,69	27	0	0	2	0	0	0
AA10.5	MMADHC	104,109,69	1	0	0	0	0	0	0
AA10.5	MTHFR	109	3	0	0	0	0	0	0
AA10.5	MTR	109	0	0	0	0	0	0	0
AA10.5	MTRR	109	0	0	0	0	0	0	0
AA10.5	MUT	104,70,71	28	0	0	4	0	0	0
AA10.5	Nogene	82	0	0	0	0	0	0	0
AA10.5	None	0	0	0	0	0	0	0	0
AA10.5	OAT	84	0	0	0	0	0	0	0
AA10.5	OPA3	105,47	0	0	0	0	0	0	0
AA10.5	OTC	110	9	0	0	0	0	0	0
AA10.5	PAH	1,2,4	117	0	15	9	0	0	0
AA10.5	PCBD1	52	0	0	0	0	0	0	0
AA10.5	PCCA	76	0	0	0	2	0	0	0
AA10.5	PCCB	76	3	0	0	2	0	0	0
AA10.5	PP1MK		0	0	0	0	0	0	0
AA10.5	PPM1K	66	0	0	0	0	0	0	0
AA10.5	PRODH	85,92,94	0	0	0	0	0	0	0
AA10.5	PTS	3	3	0	0	0	0	0	0
AA10.5	QDPR	52	0	0	0	0	0	0	0
AA10.5	SERAC1	105	0	0	0	0	0	0	0
AA10.5	SLC22A5	55	24	0	0	8	0	1	0
AA10.5	SLC25A13	58	0	0	0	0	0	0	0
AA10.5	SLC25A15	61	0	0	0	0	0	0	0
AA10.5	SLC25A20	56	1	1	0	0	0	0	0
AA10.5	SUCLA2	104	0	0	0	0	0	0	0
AA10.5	SUCLG1	104	0	0	0	0	0	0	0
AA10.5	TAT	80	0	0	0	0	0	0	0
AA10.5	TAZ	105,46	0	0	0	0	0	0	0
AA10.5	TCN2	104	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	999	999	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	ABCD4	104	0	1	0	1	0	0	0
AA10.6.NonSyn.02_filter3	ACAD8	63	5	0	0	2	0	1	0
AA10.6.NonSyn.02_filter3	ACADM	67	105	2	0	29	0	4	1
AA10.6.NonSyn.02_filter3	ACADS	77	23	0	0	17	0	3	0
AA10.6.NonSyn.02_filter3	ACADSB	42	1	1	0	0	0	0	0
AA10.6.NonSyn.02_filter3	ACADVL	83	20	0	0	8	0	0	0
AA10.6.NonSyn.02_filter3	ACAT1	51	0	0	0	2	0	0	0
AA10.6.NonSyn.02_filter3	ACSF3	104	0	0	1	0	0	0	0
AA10.6.NonSyn.02_filter3	AHCY	62	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	ALDH4A1	86,92,94	0	4	7	0	0	0	0
AA10.6.NonSyn.02_filter3	AMT	74	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	ARG1	49	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	ASL	50	6	0	0	3	0	0	0
AA10.6.NonSyn.02_filter3	ASS1	57	11	1	0	5	0	0	0
AA10.6.NonSyn.02_filter3	AUH	105,45,48	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	BCKDHA	66	1	0	0	0	1	0	0
AA10.6.NonSyn.02_filter3	BCKDHB	66	6	0	0	3	0	0	0
AA10.6.NonSyn.02_filter3	BTD	73	0	0	2	0	0	0	0
AA10.6.NonSyn.02_filter3	CBS	60	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	CD320	104	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	CLPB	105	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	CPS1	201	1	2	1	0	0	0	0
AA10.6.NonSyn.02_filter3	CPT1A	53	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	CPT2	54	1	0	0	1	0	1	0
AA10.6.NonSyn.02_filter3	DBT	66	3	0	0	1	1	0	0
AA10.6.NonSyn.02_filter3	DLD	66	2	0	0	1	0	0	0
AA10.6.NonSyn.02_filter3	DNAJC19	105	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	ETFA	72	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	ETFB	72	0	0	0	1	0	0	0
AA10.6.NonSyn.02_filter3	ETFDH	72	5	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	ETHE1	89	0	0	0	1	0	0	0
AA10.6.NonSyn.02_filter3	FAH	79	3	0	1	0	0	0	0
AA10.6.NonSyn.02_filter3	GCDH	59	17	0	1	7	0	0	0
AA10.6.NonSyn.02_filter3	GCH1	3	0	0	1	0	0	0	0
AA10.6.NonSyn.02_filter3	GLDC	74	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	GLSH	74	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	GNMT	62	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	HADH	93	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	HADHA	65,78	2	0	0	3	0	1	0
AA10.6.NonSyn.02_filter3	HADHB	65,78	1	0	0	3	0	0	0
AA10.6.NonSyn.02_filter3	HCFC1	104	1	3	1	0	0	0	0
AA10.6.NonSyn.02_filter3	HLCS	73	1	0	0	1	0	0	0
AA10.6.NonSyn.02_filter3	HMGCL	43	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	HPD	81	0	1	3	0	0	0	0
AA10.6.NonSyn.02_filter3	HSD17B10	88	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	IVD	64	12	0	0	7	0	1	0
AA10.6.NonSyn.02_filter3	LMBRD1	104,69	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	MAT1A	62	4	0	0	4	0	0	0
AA10.6.NonSyn.02_filter3	MCCC1	44	1	0	1	3	0	0	0
AA10.6.NonSyn.02_filter3	MCCC2	44	14	0	0	4	0	0	0
AA10.6.NonSyn.02_filter3	MCEE	104	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	MLYCD	87	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	MMAA	104,68	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	MMAB	104,68	1	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	MMACHC	104,69	3	0	0	6	0	0	0
AA10.6.NonSyn.02_filter3	MMADHC	104,109,69	0	2	4	0	0	0	0
AA10.6.NonSyn.02_filter3	MTHFR	109	0	1	0	0	0	0	0
AA10.6.NonSyn.02_filter3	MTR	109	0	0	1	0	0	0	0
AA10.6.NonSyn.02_filter3	MTRR	109	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	MUT	104,70,71	10	0	1	8	2	1	0
AA10.6.NonSyn.02_filter3	Nogene	82	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	None	0	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	OAT	84	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	OPA3	105,47	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	OTC	110	6	1	0	0	0	0	0
AA10.6.NonSyn.02_filter3	PAH	1,2,4	42	0	6	32	0	1	0
AA10.6.NonSyn.02_filter3	PCBD1	52	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	PCCA	76	0	1	1	0	0	1	0
AA10.6.NonSyn.02_filter3	PCCB	76	3	1	0	1	0	0	0
AA10.6.NonSyn.02_filter3	PP1MK		0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	PPM1K	66	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	PRODH	85,92,94	0	1	0	0	0	0	0
AA10.6.NonSyn.02_filter3	PTS	3	2	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	QDPR	52	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	SERAC1	105	0	2	2	0	0	0	0
AA10.6.NonSyn.02_filter3	SLC22A5	55	16	1	0	10	0	2	0
AA10.6.NonSyn.02_filter3	SLC25A13	58	0	1	0	0	0	0	0
AA10.6.NonSyn.02_filter3	SLC25A15	61	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	SLC25A20	56	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	SUCLA2	104	0	0	0	1	0	0	0
AA10.6.NonSyn.02_filter3	SUCLG1	104	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	TAT	80	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	TAZ	105,46	0	0	0	0	0	0	0
AA10.6.NonSyn.02_filter3	TCN2	104	0	3	1	0	0	0	0
val_AA10.9.NoOneGene_filter4	999	999	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ABCD4	104	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ACAD8	63	2	0	0	1	0	0	0
val_AA10.9.NoOneGene_filter4	ACADM	67	11	0	0	1	0	0	0
val_AA10.9.NoOneGene_filter4	ACADS	77	6	0	0	5	0	0	0
val_AA10.9.NoOneGene_filter4	ACADSB	42	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ACADVL	83	4	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ACAT1	51	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ACSF3	104	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	AHCY	62	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ALDH4A1	86,92,94	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	AMT	74	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ARG1	49	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ASL	50	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ASS1	57	2	1	0	2	0	0	0
val_AA10.9.NoOneGene_filter4	AUH	105,45,48	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	BCKDHA	66	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	BCKDHB	66	0	0	0	1	0	0	0
val_AA10.9.NoOneGene_filter4	BTD	73	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	CBS	60	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	CD320	104	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	CLPB	105	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	CPS1	201	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	CPT1A	53	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	CPT2	54	0	1	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	DBT	66	0	0	0	1	0	0	0
val_AA10.9.NoOneGene_filter4	DLD	66	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	DNAJC19	105	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ETFA	72	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ETFB	72	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ETFDH	72	2	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	ETHE1	89	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	FAH	79	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	GCDH	59	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	GCH1	3	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	GLDC	74	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	GLSH	74	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	GNMT	62	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	HADH	93	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	HADHA	65,78	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	HADHB	65,78	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	HCFC1	104	0	1	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	HLCS	73	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	HMGCL	43	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	HPD	81	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	HSD17B10	88	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	IVD	64	2	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	LMBRD1	104,69	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MAT1A	62	1	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MCCC1	44	3	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MCCC2	44	8	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MCEE	104	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MLYCD	87	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MMAA	104,68	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MMAB	104,68	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MMACHC	104,69	2	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MMADHC	104,109,69	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MTHFR	109	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MTR	109	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MTRR	109	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	MUT	104,70,71	3	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	Nogene	82	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	None	0	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	OAT	84	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	OPA3	105,47	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	OTC	110	2	1	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	PAH	1,2,4	32	0	2	0	0	0	0
val_AA10.9.NoOneGene_filter4	PCBD1	52	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	PCCA	76	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	PCCB	76	3	1	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	PP1MK		0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	PPM1K	66	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	PRODH	85,92,94	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	PTS	3	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	QDPR	52	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	SERAC1	105	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	SLC22A5	55	9	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	SLC25A13	58	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	SLC25A15	61	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	SLC25A20	56	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	SUCLA2	104	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	SUCLG1	104	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	TAT	80	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	TAZ	105,46	0	0	0	0	0	0	0
val_AA10.9.NoOneGene_filter4	TCN2	104	0	0	0	0	0	0	0
val_AA10.2_filter3	999	999	0	0	0	0	0	0	0
val_AA10.2_filter3	ABCD4	104	0	0	0	0	0	0	0
val_AA10.2_filter3	ACAD8	63	2	0	0	1	0	0	0
val_AA10.2_filter3	ACADM	67	11	0	0	1	0	0	0
val_AA10.2_filter3	ACADS	77	6	0	0	5	0	0	0
val_AA10.2_filter3	ACADSB	42	0	0	0	0	0	0	0
val_AA10.2_filter3	ACADVL	83	4	0	0	0	0	0	0
val_AA10.2_filter3	ACAT1	51	0	0	0	0	0	0	0
val_AA10.2_filter3	ACSF3	104	0	0	0	0	0	0	0
val_AA10.2_filter3	AHCY	62	0	0	0	0	0	0	0
val_AA10.2_filter3	ALDH4A1	86,92,94	0	0	0	0	0	0	0
val_AA10.2_filter3	AMT	74	0	0	0	0	0	0	0
val_AA10.2_filter3	ARG1	49	0	0	0	0	0	0	0
val_AA10.2_filter3	ASL	50	1	0	0	0	0	0	0
val_AA10.2_filter3	ASS1	57	2	0	0	2	0	0	0
val_AA10.2_filter3	AUH	105,45,48	0	0	0	0	0	0	0
val_AA10.2_filter3	BCKDHA	66	0	0	0	0	0	0	0
val_AA10.2_filter3	BCKDHB	66	0	0	0	1	0	0	0
val_AA10.2_filter3	BTD	73	0	0	0	0	0	0	0
val_AA10.2_filter3	CBS	60	0	0	0	0	0	0	0
val_AA10.2_filter3	CD320	104	1	0	0	0	0	0	0
val_AA10.2_filter3	CLPB	105	0	0	0	0	0	0	0
val_AA10.2_filter3	CPS1	201	1	0	0	0	0	0	0
val_AA10.2_filter3	CPT1A	53	0	0	0	0	0	0	0
val_AA10.2_filter3	CPT2	54	0	0	0	0	0	0	0
